CreditScore,Geography,Gender,Age,Balance,NumOfProducts,IsActiveMember,Exited
0.3564997084691052,0,1,-0.6557858973542321,-1.2184705569895626,2,1,0
-0.20389776790135397,1,1,0.29493846545136665,0.6968376547320528,2,1,0
-0.9614721341058636,0,1,-1.416365387598711,0.6186290946563464,1,0,1
-0.9407166720180689,0,0,-1.1311480787570314,0.9532120226243691,1,0,1
-1.397336837949554,0,1,1.6259525733792048,1.057448687632532,1,0,1
-0.8576948236668898,0,1,0.19986602917080679,0.7067466960091179,1,0,1
0.32536651533741306,0,0,0.10479359289024692,-1.2184705569895626,2,0,0
1.1140740746736149,0,0,0.5801557742930463,-1.2184705569895626,2,1,0
-2.341710362944217,0,0,-0.4656410247931123,-1.2184705569895626,2,1,0
-0.5256074302621732,0,1,3.3372564264292826,-1.2184705569895626,2,1,0
0.8650085296200775,0,0,1.3407352645375252,0.7644161986745707,2,1,1
0.1593228186350548,0,0,0.009721156609687052,-1.2184705569895626,2,0,1
0.9272749158834619,0,1,-0.6557858973542321,-1.2184705569895626,1,1,0
-1.4596032242129386,0,0,-0.8459307699153518,-1.2184705569895626,2,0,0
-1.4907364173446307,0,0,0.19986602917080679,-1.2184705569895626,2,1,0
-1.2728040654227855,0,0,-0.7508583336347919,-1.2184705569895626,2,1,0
0.22158920489843914,0,0,0.48508333801248643,0.9181154533623601,1,1,0
-1.4180923000373489,0,1,0.10479359289024692,0.7245589218016413,1,0,0
2.058447599668278,1,1,0.9604455194152858,0.36100634991455316,1,0,1
-0.25578642312084093,1,1,-1.0360756424764714,-0.08013355565655605,1,1,0
-0.1623868437257644,0,1,-0.2754961522319926,0.663766155419022,2,1,0
1.5188055853856133,0,1,-1.0360756424764714,-1.2184705569895626,2,0,0
0.5017879430836688,1,1,-0.3705685885125524,0.316237061580151,2,0,0
-1.4284700310812464,0,1,-0.3705685885125524,0.7193539092327499,1,0,0
0.6366984466543348,0,0,-0.1804237159514327,-1.2184705569895626,1,1,0
-1.9162233901444239,1,1,-1.0360756424764714,0.803961741582394,1,0,1
0.38763290160079744,1,1,-0.5607134610736721,1.372341941182026,2,0,0
-1.469980955256836,1,1,-0.7508583336347919,0.601796901529675,1,0,1
-0.34918600251591747,0,1,1.6259525733792048,-1.2184705569895626,1,1,1
-1.843579272837142,0,1,0.5801557742930463,-1.2184705569895626,2,0,0
1.062185419454128,0,1,-0.1804237159514327,-1.2184705569895626,1,1,0
0.532921136215361,0,1,1.6259525733792048,-1.2184705569895626,1,0,1
0.32536651533741306,0,1,-0.8459307699153518,-0.2953170913624515,1,0,0
-0.5671183544377627,0,0,-1.2262205150375913,1.1830079878759245,1,0,0
1.6640938200001767,0,1,-1.416365387598711,-1.2184705569895626,2,1,0
1.8716484408781247,0,0,-0.4656410247931123,0.9940901601863156,2,1,0
-1.5114918794324255,0,1,0.39001090173192654,-1.2184705569895626,2,0,0
0.34612197742520784,0,0,0.10479359289024692,-1.2184705569895626,1,0,1
-0.20389776790135397,1,0,1.0555179556958456,0.5100661001817587,1,1,1
0.14894508759115738,0,0,-1.1311480787570314,-1.2184705569895626,2,0,0
1.2801177713759733,1,0,-0.08535127967087282,1.6616888604724085,2,0,0
0.481032480995874,0,0,0.009721156609687052,1.375211911045675,1,0,0
0.055545508196080846,0,0,0.009721156609687052,0.06711278994254961,1,0,0
0.9999190331907436,0,0,-0.4656410247931123,-1.2184705569895626,2,0,0
-0.10012045746238005,1,0,1.6259525733792048,0.4345818099654662,2,0,1
1.9961812134048933,0,0,-0.9410032061959116,-1.2184705569895626,2,0,0
1.1867181919808967,0,0,0.5801557742930463,-1.2184705569895626,2,0,0
0.5848097914348479,1,0,0.39001090173192654,0.6867545739993789,1,0,1
0.5536765983031557,1,1,-0.3705685885125524,0.9669673839033558,2,0,0
0.44989928786418176,0,0,-0.9410032061959116,-1.2184705569895626,2,0,0
-1.5011141483885282,0,1,-0.6557858973542321,-1.2184705569895626,2,0,0
-0.3906969266915071,0,0,-0.4656410247931123,-1.2184705569895626,2,0,0
-1.127515830808222,0,1,2.386532063623684,-1.2184705569895626,2,1,0
-0.9303389409741715,0,1,3.4323288627098423,0.17674067532721452,1,1,0
-0.46334104399878884,0,0,2.196387191062564,0.510790597455567,1,1,1
0.5951875224787453,0,0,0.19986602917080679,1.1879915684603566,2,0,0
-0.1831423058135592,0,1,3.622473735270962,-1.2184705569895626,2,1,0
1.3112509645076653,0,0,0.770300646854166,0.8197178361063548,2,0,0
-0.19352003685745658,0,1,1.8160974459403245,0.35554596206351285,1,1,0
-0.06898726433068787,1,1,-1.0360756424764714,0.6622768131779249,2,1,0
-0.34918600251591747,0,0,-0.3705685885125524,-1.2184705569895626,2,0,0
-0.46334104399878884,1,1,-0.2754961522319926,0.48994909245410384,2,0,0
-0.36994146460371224,0,1,-0.1804237159514327,-1.2184705569895626,1,0,0
0.2838555911618235,0,1,-0.4656410247931123,1.35153934288499,1,0,0
-0.22465322998914877,1,0,1.1505903919764056,0.517908923266891,3,0,1
-0.05860953328679048,0,0,-0.08535127967087282,-1.2184705569895626,2,0,0
-1.283181796466683,1,1,-0.6557858973542321,0.3680976171536619,1,1,0
1.2904955024198705,0,1,-0.1804237159514327,-1.2184705569895626,1,1,0
0.4706547499519766,1,0,3.3372564264292826,0.5118588506734341,2,1,0
-0.13125365059407224,0,1,0.39001090173192654,0.3763988348675043,2,0,0
-0.006720878067303511,1,0,0.19986602917080679,0.9179172373126419,1,1,0
0.32536651533741306,0,1,-1.321292951318151,-1.2184705569895626,2,0,0
-1.3350704516861698,0,0,-1.416365387598711,1.5391330617448986,1,1,0
2.058447599668278,0,1,2.1013147547820044,-1.2184705569895626,1,0,1
-0.35956373355981486,1,0,0.009721156609687052,0.1160276436721878,3,0,1
-0.06898726433068787,1,1,0.770300646854166,1.2164315688475416,1,0,1
0.4187660947324896,0,0,-0.2754961522319926,-1.2184705569895626,1,0,1
-0.152009112681867,0,1,0.19986602917080679,-1.2184705569895626,2,1,0
0.5432988672592584,0,1,1.0555179556958456,1.430359682868591,1,0,1
1.8405152477464324,1,0,-1.1311480787570314,0.5754914862594869,1,1,1
-0.6293847407011471,0,0,0.009721156609687052,-1.2184705569895626,3,0,1
2.058447599668278,0,0,-0.3705685885125524,-1.2184705569895626,2,0,0
0.19045601176674695,0,1,-0.5607134610736721,-1.2184705569895626,2,1,0
0.4083883636885922,0,1,1.2456628282569653,-1.2184705569895626,1,0,1
1.010296764234641,0,1,0.29493846545136665,0.8593831412154621,2,1,0
-0.6916511269645315,0,0,-0.5607134610736721,-1.2184705569895626,2,0,0
0.2838555911618235,0,0,-1.416365387598711,0.621972829698603,2,1,0
0.36687743951300267,0,1,-0.3705685885125524,-1.2184705569895626,2,1,0
0.38763290160079744,0,0,-0.7508583336347919,1.0198598477486225,1,1,0
-1.0963826376765298,0,0,0.5801557742930463,-1.2184705569895626,1,0,1
0.6159429845665401,0,0,-0.4656410247931123,-1.2184705569895626,2,1,0
-0.8680725547107871,1,1,0.10479359289024692,0.37114258713228865,1,0,1
0.21121147385454175,0,1,0.39001090173192654,-1.2184705569895626,2,1,0
0.39801063264469483,0,1,-0.9410032061959116,-1.2184705569895626,2,0,0
-0.9510944030619662,0,0,2.5766769361848034,-1.2184705569895626,1,1,0
0.8546307985761801,0,1,-1.6065102601598307,0.8638583728840177,1,0,1
1.1970959230247942,0,1,0.770300646854166,-1.2184705569895626,1,0,1
1.3838950818149471,0,1,-1.0360756424764714,-1.2184705569895626,2,0,0
0.5225434051714636,0,1,-0.4656410247931123,0.38350531254661585,1,0,0
1.9546702892293037,1,0,1.1505903919764056,0.18697137738286085,1,1,1
0.14894508759115738,0,0,0.770300646854166,-1.2184705569895626,1,0,1
-1.1067603687204273,0,0,3.3372564264292826,-1.2184705569895626,2,1,0
-0.23503096103304616,0,0,-0.7508583336347919,-1.2184705569895626,1,1,1
0.38763290160079744,1,1,0.5801557742930463,0.8656930721681215,2,0,0
1.2386068472003837,0,1,1.1505903919764056,0.9511238693768536,3,1,1
-1.0860049066326325,0,1,0.39001090173192654,0.26015008511454807,1,1,0
0.3046110532496183,0,1,2.4816044999042437,0.9384450870302621,2,1,0
-0.06898726433068787,0,0,-1.416365387598711,-0.6653257745361186,1,1,0
0.003656852976593882,0,0,1.1505903919764056,-1.2184705569895626,1,0,1
1.1452072678053071,1,1,-0.4656410247931123,0.203554439513279,2,0,1
-0.4529633129548914,1,0,0.10479359289024692,0.3218237761381603,1,0,0
-0.5567406233938653,1,1,-0.6557858973542321,0.7659090633333526,2,0,0
-1.1794044860277089,1,1,0.009721156609687052,0.5115985119845475,2,0,0
0.19045601176674695,0,0,-0.9410032061959116,-1.2184705569895626,2,0,0
-1.2728040654227855,0,1,-0.8459307699153518,0.6435321073582944,1,0,0
1.1036963436297176,1,1,2.7668218087459233,0.5843004124496268,1,0,1
0.36687743951300267,0,0,-0.3705685885125524,0.376022736724703,1,1,1
-2.310577169812525,0,1,-1.416365387598711,0.3144495947150029,1,0,0
-0.4322078508670966,1,1,-0.2754961522319926,0.6301906301572734,1,1,0
-0.3388082714720201,1,0,0.19986602917080679,0.2620268933009747,1,0,0
-0.2765418852086357,0,1,-0.2754961522319926,0.519460868476841,3,0,1
0.1178118944594652,0,1,0.009721156609687052,-1.2184705569895626,1,0,0
0.9065194537956671,0,1,-0.4656410247931123,-1.2184705569895626,1,0,0
0.44989928786418176,0,0,0.009721156609687052,-1.2184705569895626,2,0,0
-1.2001599481155036,0,1,-0.6557858973542321,1.6316696961931634,2,0,0
0.4083883636885922,1,0,0.19986602917080679,0.5291923478806124,3,1,1
-0.3803191956476097,0,1,2.5766769361848034,-1.2184705569895626,2,1,0
-2.113400279978474,0,0,-0.2754961522319926,0.1256058979066698,2,0,0
-0.6605179338328393,1,0,-0.4656410247931123,0.8536367970923731,1,0,0
-0.46334104399878884,1,1,-0.08535127967087282,0.353900993004705,1,0,0
-0.4840965060865836,1,0,0.39001090173192654,0.7883276507982436,2,0,0
-0.6916511269645315,0,0,-0.4656410247931123,-1.2184705569895626,1,1,0
-2.476620866514883,0,1,-0.4656410247931123,-1.2184705569895626,2,0,0
-0.8888280167985819,1,1,1.4358077008180852,0.6806665553608631,2,1,0
-0.13125365059407224,0,1,-1.0360756424764714,-1.2184705569895626,2,0,0
0.6366984466543348,1,1,0.5801557742930463,0.8795797235608147,1,0,1
-1.2624263343788882,0,0,0.19986602917080679,-1.2184705569895626,2,1,0
0.24234466698623391,0,1,-0.6557858973542321,1.9426882902893623,1,1,0
-0.8265616305351976,1,0,-0.3705685885125524,1.0227328597002723,1,0,0
1.7990043235708428,0,1,-0.4656410247931123,-1.2184705569895626,2,1,0
-2.0096229695395005,0,0,-0.3705685885125524,1.4472387881944282,1,0,0
-1.0133607893253507,0,0,0.19986602917080679,0.5772081845511492,1,1,0
0.20083374281064434,1,0,-0.7508583336347919,0.4765264395364373,2,0,0
-1.9162233901444239,0,1,1.7210250096597648,-1.2184705569895626,2,1,0
-0.10012045746238005,0,1,-0.3705685885125524,0.9135840231207423,1,1,0
-1.7294242313542707,1,0,-0.8459307699153518,1.2915991616919904,1,1,0
1.8820261719220222,0,1,-0.1804237159514327,1.2028102195504726,2,1,0
1.5603165095612028,1,0,0.19986602917080679,0.23464906195565557,2,1,0
1.643338357912382,0,1,-0.6557858973542321,0.7169335279535987,2,1,0
2.058447599668278,0,1,-1.6065102601598307,-1.2184705569895626,1,1,0
1.933914827141509,0,0,0.009721156609687052,1.4511044814936165,2,0,0
-0.2765418852086357,0,0,1.7210250096597648,-1.2184705569895626,1,0,1
-0.6708956648767367,0,1,-0.5607134610736721,0.3844987944436281,1,0,0
-0.23503096103304616,0,1,0.009721156609687052,-1.2184705569895626,2,0,0
-0.4322078508670966,0,0,-1.1311480787570314,-1.2184705569895626,2,0,0
-2.082267086846782,0,1,-0.5607134610736721,-1.2184705569895626,2,0,0
0.24234466698623391,0,1,2.5766769361848034,0.6332719450820115,2,1,0
0.6055652535226427,1,1,-0.4656410247931123,1.1484868535756978,2,1,0
0.6159429845665401,1,0,0.5801557742930463,0.34237916475767954,2,0,0
-0.3388082714720201,1,1,-0.9410032061959116,0.3659108362109717,1,1,0
1.1348295367614096,0,0,-0.4656410247931123,-1.2184705569895626,2,0,0
-2.2690662456369353,0,1,-0.4656410247931123,1.2281165490773318,1,0,0
-1.0341162514131454,0,1,-0.9410032061959116,-1.2184705569895626,2,0,0
-0.7227843200962236,0,0,0.39001090173192654,1.2362329999726165,1,0,0
-1.4284700310812464,0,1,-1.2262205150375913,-1.2184705569895626,2,0,0
-0.22465322998914877,0,1,-0.1804237159514327,-1.2184705569895626,2,1,0
1.1452072678053071,0,0,-1.2262205150375913,0.7622403052047245,2,1,0
1.404650543902742,0,0,0.009721156609687052,1.5297639110329788,1,1,0
0.22158920489843914,0,1,-0.6557858973542321,0.7227139754842725,1,0,0
-2.1445334731101666,0,1,-1.321292951318151,-1.2184705569895626,2,0,0
-0.10012045746238005,0,0,0.10479359289024692,-1.2184705569895626,2,0,0
-0.7539175132279158,0,0,-0.9410032061959116,-0.0465538675375434,2,1,0
1.7159824752196637,0,0,-0.1804237159514327,0.07954580360067832,2,0,0
0.19045601176674695,0,0,-0.08535127967087282,0.696836694072684,2,1,0
-0.36994146460371224,0,1,-1.9868000052820702,-1.2184705569895626,2,1,0
-1.4180923000373489,1,1,-0.1804237159514327,0.22944997345287063,1,1,1
-0.25578642312084093,0,0,-0.6557858973542321,-1.2184705569895626,1,0,0
0.07630097028387564,0,0,-0.08535127967087282,-1.2184705569895626,2,1,0
2.058447599668278,0,0,0.5801557742930463,0.7398529391693125,1,1,0
-2.5700204459099596,1,0,1.4358077008180852,0.7902052595341441,1,0,1
0.4602770189080792,1,0,-0.7508583336347919,0.7352211200236772,2,0,0
0.16970054967895218,1,0,-0.6557858973542321,0.25521085497096546,1,1,0
0.667831639786027,0,0,-0.9410032061959116,-1.2184705569895626,2,1,0
0.2527223980301313,0,0,-0.4656410247931123,0.38838498180934594,1,0,0
-1.0963826376765298,0,1,0.29493846545136665,1.008185915101571,1,1,0
-0.7954284374035054,0,0,-0.1804237159514327,0.9156734572474158,1,0,0
0.20083374281064434,1,1,-1.0360756424764714,0.7005989563798547,2,0,0
-1.397336837949554,0,1,-1.0360756424764714,0.6237956808504942,1,0,0
2.058447599668278,1,0,0.10479359289024692,0.45387409162519043,1,1,0
0.34612197742520784,1,0,-1.7015826964403906,0.3499099336579164,1,1,0
0.481032480995874,0,1,-0.2754961522319926,-1.2184705569895626,2,1,0
0.5848097914348479,0,1,0.10479359289024692,0.11069310219843245,1,0,0
0.7404757570933088,1,0,-1.0360756424764714,0.2535527569007869,1,0,0
-1.2209154102032984,0,1,-1.416365387598711,-1.2184705569895626,1,1,0
0.07630097028387564,0,0,-0.6557858973542321,-1.2184705569895626,2,1,0
0.37725517055690005,0,1,0.10479359289024692,-1.2184705569895626,1,1,0
0.2631001290740287,0,0,-0.3705685885125524,-1.2184705569895626,2,0,0
-1.5737582656958098,0,0,-0.4656410247931123,-1.2184705569895626,1,1,0
0.003656852976593882,0,1,-0.8459307699153518,1.6021303812685268,2,1,0
0.958408109015154,0,1,1.6259525733792048,-1.2184705569895626,2,1,0
-0.19352003685745658,0,0,0.009721156609687052,-1.2184705569895626,2,0,0
-0.6605179338328393,1,0,0.29493846545136665,1.4122594193753861,1,0,0
0.5536765983031557,0,0,-0.1804237159514327,-1.2184705569895626,2,1,1
1.2074736540686914,0,0,-1.0360756424764714,0.528617393248514,2,1,0
1.695227013131869,0,0,-0.08535127967087282,-0.4437468091937597,1,0,0
